training_points,removed_position,removed_orientation,removed_leverage,replacement_orientation,replacement_leverage,retained_rank,condition_number,worst_normalized_error,tolerance_headroom,tolerance_safety_factor,limiting_R,minimum_guardrail_prediction,any_guardrail_below_warning,strict_pass
161,154,45,0.38249609354022479,294,0.14745033504606417,158,67.089315213219763,0.55735676327706984,0.44264323672293016,1.7941829468800865,4.4000000000000004,5000.7540597328425,False,True
161,155,46,0.38942283465320016,294,0.14745033504606417,158,47.364281680419296,0.58348956918464134,0.41651043081535866,1.7138266951324999,4.4000000000000004,5000.6842063108843,False,True
161,156,414,0.13847728468428752,294,0.14745033504606417,158,60.247362870120199,0.45930808586077793,0.54069191413922213,2.1771878849594488,4.4000000000000004,5001.0274901493704,False,True
161,157,371,0.37306791521560556,294,0.14745033504606417,158,50.174725675704174,0.49635101528096476,0.5036489847190353,2.0147032426919473,4.4000000000000004,5000.6638581548932,False,True
161,158,102,0.43032419396997029,294,0.14745033504606417,158,51.556314575124631,0.55233829442828453,0.44766170557171547,1.8104846433562642,4.4000000000000004,5000.6850083692871,False,True
161,159,417,0.16254759291937698,294,0.14745033504606417,158,48.036399016362914,0.43140396604369446,0.56859603395630554,2.3180129964283074,4.4000000000000004,5000.6276740788016,False,True
161,160,396,0.22268154477105498,294,0.14745033504606417,158,56.483946808673267,0.56434566204132919,0.43565433795867081,1.7719636514664414,4.4000000000000004,5000.6238962931448,False,True
161,161,219,0.4138024002370328,294,0.14745033504606417,158,47.36870235148448,1.3387927502852639,-0.3387927502852639,0.74694160077198246,4.4000000000000004,5000.6315213924727,False,False
175,1,328,0.90676326878889602,401,0.25991951273492953,158,36.57228900799209,1.0457229878613299,-0.045722987861329889,0.95627619513764284,4.4000000000000004,5000.7323433148131,False,False
175,2,232,0.88422490502675666,401,0.25991951273492953,158,41.482409448710619,0.47717143915390636,0.52282856084609364,2.0956828467628825,4.7999999999999998,5000.7326624624975,False,True
175,3,167,0.86208063117142419,401,0.25991951273492953,158,45.398719641812903,0.52720454253747173,0.47279545746252827,1.89679701010718,4.4000000000000004,5000.7311016428621,False,True
175,4,149,0.8496139235097917,401,0.25991951273492953,158,41.524708800495375,0.35474560505697833,0.64525439494302161,2.818921462999894,4.4000000000000004,5000.7337870097808,False,True
175,5,218,0.81651911222501861,401,0.25991951273492953,158,60.670277995969364,0.63686446472505054,0.36313553527494946,1.5701928045737701,5,5000.7302242896603,False,True
175,6,50,0.79585806435497153,401,0.25991951273492953,158,33.923409994149615,0.35827675421938182,0.64172324578061812,2.7911383817764381,4.4000000000000004,5000.7598467358521,False,True
175,7,282,0.79109814790570709,401,0.25991951273492953,158,59.761671049984216,2.3083846693969918,-1.3083846693969918,0.43320336218539574,4.4000000000000004,5000.7342917058768,False,False
175,8,411,0.78169229901005888,401,0.25991951273492953,158,32.545335417424745,0.36032539062062013,0.63967460937937992,2.7752693149866903,4.4000000000000004,5000.7334789006591,False,True
175,9,423,0.77777291692197137,401,0.25991951273492953,158,32.562710124610796,0.38357343848324599,0.61642656151675401,2.6070626891013955,4.4000000000000004,5000.7516895255058,False,True
175,10,159,0.77356747297146899,401,0.25991951273492953,158,32.516093287657107,0.34477106223573428,0.65522893776426572,2.9004754445321126,4.4000000000000004,5000.732448925447,False,True
175,11,347,0.75571946619536057,401,0.25991951273492953,158,51.106633184124171,0.36280054076519552,0.63719945923480448,2.7563354726287463,4.4000000000000004,5000.7384573803047,False,True
175,12,248,0.73065215596173627,401,0.25991951273492953,158,35.973079827445815,0.38144278871440918,0.61855721128559082,2.6216251285555487,5.2000000000000002,5000.7306653859623,False,True
175,13,172,0.73515003507604626,401,0.25991951273492953,158,42.488573401541501,0.61585952817240341,0.38414047182759659,1.6237469004783514,4.4000000000000004,5000.7317403113757,False,True
175,14,302,0.72543835092744624,401,0.25991951273492953,158,33.048648567289504,0.35638418066503402,0.64361581933496592,2.805960685836113,4.4000000000000004,5000.7322453206998,False,True
175,15,385,0.72108388903941067,401,0.25991951273492953,158,32.485555699322425,0.3360751491004807,0.66392485089951925,2.9755249761148428,4.4000000000000004,5000.7314766443014,False,True
175,16,406,0.72945485068692784,401,0.25991951273492953,158,39.062027630558852,0.31247319959356695,0.68752680040643299,3.2002744596998953,4.4000000000000004,5000.7370607549537,False,True
175,17,136,0.71991271752084995,401,0.25991951273492953,158,54.695353918948967,0.35110640648757807,0.64889359351242193,2.848139428738619,4.4000000000000004,5000.7312781983883,False,True
175,18,318,0.72135965885028319,401,0.25991951273492953,158,32.998919373631772,0.36869669846356073,0.63130330153643932,2.7122564540643226,4.4000000000000004,5000.7315085456376,False,True
175,19,331,0.70788772307048586,401,0.25991951273492953,158,59.811501638639079,0.36405419227598945,0.63594580772401055,2.7468437974802939,4.4000000000000004,5000.7315128154223,False,True
175,20,153,0.73023626588030188,401,0.25991951273492953,158,32.446737371653192,0.36074349217748636,0.63925650782251364,2.7720527790089653,4.4000000000000004,5000.7308169920088,False,True
175,21,267,0.65547482902372112,401,0.25991951273492953,158,51.820159793882105,1.2058338838312457,-0.20583388383124568,0.82930162554624998,4.4000000000000004,5000.7360581966259,False,False
175,22,68,0.6626734207772953,401,0.25991951273492953,158,32.460938082307031,0.31376365352963126,0.68623634647036869,3.187112301729881,4.4000000000000004,5000.731229758876,False,True
175,23,451,0.66418404151521904,401,0.25991951273492953,158,32.478217000990668,0.33749143778119201,0.66250856221880805,2.9630381338691514,4.4000000000000004,5000.7480246004616,False,True
175,24,303,0.6520781226680904,401,0.25991951273492953,158,36.438177265090722,0.52228703531066933,0.47771296468933067,1.9146559887422345,4.4000000000000004,5000.7326004580391,False,True
175,25,352,0.67795609218283048,401,0.25991951273492953,158,37.772413632550844,0.35449288288277503,0.64550711711722497,2.820931105493262,4.4000000000000004,5000.7320678014439,False,True
175,26,280,0.66144555652656434,401,0.25991951273492953,158,57.84036078862745,0.43313647592735549,0.56686352407264451,2.3087411372107978,4.7999999999999998,5000.7305748863973,False,True
175,27,92,0.63536239920409032,401,0.25991951273492953,158,36.086188178881343,0.40223661086725038,0.59776338913274962,2.4860989103998508,4.4000000000000004,5000.7337411556882,False,True
175,28,383,0.62283645627809392,401,0.25991951273492953,158,58.728933765260955,0.34046200209044031,0.65953799790955969,2.9371853359846014,4.4000000000000004,5000.7320646648805,False,True
175,29,314,0.68623890887944272,401,0.25991951273492953,158,32.479245093851361,0.82254074240043884,0.17745925759956116,1.2157452493862833,4.4000000000000004,5000.7314946235319,False,True
175,30,44,0.62227955504037946,401,0.25991951273492953,158,45.872843393785764,0.3778063354341662,0.6221936645658338,2.6468587374291208,4.4000000000000004,5000.7295292224417,False,True
175,31,453,0.67478536663399136,401,0.25991951273492953,158,33.46864502981132,0.35143619864837122,0.64856380135162883,2.8454666987806454,4.4000000000000004,5000.7546052765065,False,True
175,32,257,0.63971128827995449,401,0.25991951273492953,158,32.573905638563417,0.35417065575588863,0.64582934424411143,2.8234976098337405,4.4000000000000004,5000.7304562926702,False,True
175,33,300,0.6012433924437548,401,0.25991951273492953,158,34.592760228846117,0.433739936338984,0.566260063661016,2.3055289961090013,4.4000000000000004,5000.7284219046387,False,True
175,34,367,0.59618496728790582,401,0.25991951273492953,158,32.445828970890396,0.36621859130542067,0.63378140869457933,2.7306095969497499,4.4000000000000004,5000.7339215758857,False,True
175,35,122,0.60447251966423232,401,0.25991951273492953,158,55.790129157461308,0.35206834907532436,0.64793165092467564,2.8403575687118976,4.4000000000000004,5000.7319228258048,False,True
175,36,326,0.65759395188836822,401,0.25991951273492953,158,42.417213373990634,0.53284802933988951,0.46715197066011049,1.8767077007657031,4.4000000000000004,5000.7340508212055,False,True
175,37,390,0.58940006681541912,401,0.25991951273492953,158,34.392632040080741,0.36585837351340256,0.63414162648659744,2.7332981076716201,4.4000000000000004,5000.732848400884,False,True
175,38,324,0.63664849470743801,401,0.25991951273492953,158,32.487271198171442,0.7263367831633466,0.2736632168366534,1.3767717995015942,4.4000000000000004,5000.7330102551141,False,True
175,39,230,0.63700278567523083,401,0.25991951273492953,158,32.750818337815481,0.35456703316369081,0.64543296683630924,2.8203411667388041,4.4000000000000004,5000.7293357586668,False,True
175,40,360,0.55414309638099724,401,0.25991951273492953,158,32.437097159743942,0.35978793104062862,0.64021206895937133,2.7794150768416861,4.4000000000000004,5000.7368973195225,False,True
175,41,474,0.60996443809422285,401,0.25991951273492953,158,33.023117978154964,0.39500661629801453,0.60499338370198541,2.5316031649595092,4.4000000000000004,5000.7437530643983,False,True
175,42,126,0.55210907391120034,401,0.25991951273492953,158,33.813456513501166,0.35682429124672738,0.64317570875327257,2.8024997863963992,4.4000000000000004,5000.7267679471306,False,True
175,43,363,0.5767265188681262,401,0.25991951273492953,158,34.984172840154201,0.38187445081359117,0.61812554918640883,2.618661703786362,4.4000000000000004,5000.7318007745598,False,True
175,44,386,0.53685349040101715,401,0.25991951273492953,158,32.542366748573016,0.35345132250748679,0.64654867749251321,2.829243905230594,4.4000000000000004,5000.7273115971166,False,True
175,45,307,0.63019010852623514,401,0.25991951273492953,158,34.213230188466241,0.71599411062180318,0.28400588937819682,1.3966595327600568,4.4000000000000004,5000.7323373189884,False,True
175,46,203,0.50932814156000727,401,0.25991951273492953,158,49.517607667147431,1.0291201803682777,-0.029120180368277682,0.97170380979424886,4.4000000000000004,5000.7312312475751,False,False
175,47,479,0.51786587625138836,401,0.25991951273492953,158,51.222679744530673,0.46943745095801148,0.53056254904198852,2.1302092493030438,4.7999999999999998,5000.742918914234,False,True
175,48,205,0.51885851262194937,401,0.25991951273492953,158,46.485341781133549,0.32674968206406213,0.67325031793593793,3.0604467422372008,4.4000000000000004,5000.7290480315532,False,True
175,49,105,0.5249935785947788,401,0.25991951273492953,158,39.286087733667109,0.33833825847168275,0.66166174152831725,2.9556219994662385,4.4000000000000004,5000.7323772940445,False,True
175,50,426,0.50567769776285765,401,0.25991951273492953,158,43.843831803202796,0.35418741476387661,0.64581258523612339,2.8233640110184668,4.4000000000000004,5000.7316043067922,False,True
175,51,270,0.54108642967420739,401,0.25991951273492953,158,32.884221753207406,0.56883225913039226,0.43116774086960774,1.7579874979818471,5.2000000000000002,5000.7334741767982,False,True
175,52,146,0.49847674691931976,401,0.25991951273492953,158,33.001500156610327,0.46287757795031126,0.53712242204968874,2.1603984458010355,4.4000000000000004,5000.7328676750694,False,True
175,53,306,0.49089592879440691,401,0.25991951273492953,158,41.967333172837684,0.31772434664923865,0.68227565335076135,3.1473823474534677,4.4000000000000004,5000.7339597860555,False,True
175,54,85,0.46952439417663394,401,0.25991951273492953,158,32.440616526412541,0.37062781469455436,0.6293721853054457,2.6981245345121505,4.4000000000000004,5000.745966238891,False,True
175,55,179,0.47657449744549424,401,0.25991951273492953,158,43.19127911198607,0.35480876601657646,0.6451912339834236,2.8184196552609428,4.4000000000000004,5000.7312358420068,False,True
175,56,330,0.45466626388691328,401,0.25991951273492953,158,48.085804996314387,0.47922055674418451,0.52077944325581549,2.0867218359620909,4.4000000000000004,5000.7375365316457,False,True
175,57,243,0.51292494528280308,401,0.25991951273492953,158,32.832491776533523,0.35733327742055182,0.64266672257944824,2.7985079005756366,4.4000000000000004,5000.7327424496043,False,True
175,58,123,0.46698907596130906,401,0.25991951273492953,158,43.95230422503581,0.35395492753326108,0.64604507246673892,2.8252184733493508,4.4000000000000004,5000.7317333250394,False,True
175,59,381,0.48799627191402262,401,0.25991951273492953,158,32.772309215889948,0.35787873373333112,0.64212126626666888,2.7942425904109114,4.4000000000000004,5000.7312315622812,False,True
175,60,376,0.480821844463373,401,0.25991951273492953,158,32.453405768933791,0.3519904696063757,0.6480095303936243,2.8409860105538685,4.4000000000000004,5000.7308217466552,False,True
175,61,275,0.61131065765306691,401,0.25991951273492953,158,36.876540273608789,0.51309793790247993,0.48690206209752007,1.9489456615007119,4.4000000000000004,5000.727163518909,False,True
175,62,110,0.59571425816255896,401,0.25991951273492953,158,57.872880788862659,0.37638263808896022,0.62361736191103978,2.6568706916912683,4.4000000000000004,5000.732033624402,False,True
175,63,43,0.43178903945398833,401,0.25991951273492953,158,40.808789124097558,0.42981667831975917,0.57018332168024077,2.3265732821471783,4.4000000000000004,5000.7419580105498,False,True
175,64,2,0.43436416673460998,401,0.25991951273492953,158,50.534780574191174,0.4109615316346612,0.5890384683653388,2.4333177755649045,4.4000000000000004,5000.7303097533904,False,True
175,65,304,0.45542778178538401,401,0.25991951273492953,158,41.304710107542014,0.35005778558475242,0.64994221441524758,2.8566712159524021,4.7999999999999998,5000.7301449161423,False,True
175,66,58,0.51678418289171013,401,0.25991951273492953,158,32.541884424558809,0.34235910940903092,0.65764089059096908,2.9209095727762793,4.4000000000000004,5000.7317990949914,False,True
175,67,450,0.41257858305632389,401,0.25991951273492953,158,32.780016365359025,0.35886356471144476,0.64113643528855524,2.7865743372528793,4.4000000000000004,5000.738046544323,False,True
175,68,261,0.45747074011551525,401,0.25991951273492953,158,33.701132089677088,0.44120297995792157,0.55879702004207843,2.2665304755996254,5.2000000000000002,5000.7327950522231,False,True
175,69,152,0.42233046225079329,401,0.25991951273492953,158,32.845710095906348,0.36514435686614966,0.63485564313385034,2.7386428988866127,4.4000000000000004,5000.7331257518335,False,True
175,70,162,0.4929244804011631,401,0.25991951273492953,158,54.314347668948386,0.5327691968817142,0.4672308031182858,1.8769853922730084,4.4000000000000004,5000.7340922489539,False,True
175,71,290,0.45773545009686833,401,0.25991951273492953,158,33.570431897186396,0.36057661279777958,0.63942338720222036,2.7733357198094959,4.4000000000000004,5000.728703085033,False,True
175,72,372,0.48842680105863678,401,0.25991951273492953,158,32.463863140464163,0.35894330265836771,0.64105669734163229,2.7859553099163747,4.4000000000000004,5000.7313805858921,False,True
175,73,191,0.4768459363275786,401,0.25991951273492953,158,35.152254121648205,0.38302977752746392,0.61697022247253608,2.6107630755373794,4.4000000000000004,5000.7321302674245,False,True
175,74,142,0.43058006533907045,401,0.25991951273492953,158,32.436538742874838,0.38805822594424855,0.61194177405575145,2.5769328753867669,4.4000000000000004,5000.7310667504044,False,True
175,75,439,0.42182911035462051,401,0.25991951273492953,158,32.8850957968789,0.37258076313486771,0.62741923686513235,2.6839818341292556,4.4000000000000004,5000.7266633452082,False,True
175,76,100,0.4057359827658763,401,0.25991951273492953,158,33.452269333063533,0.38550766816601628,0.61449233183398366,2.593982124291641,4.4000000000000004,5000.729433294694,False,True
175,77,81,0.39507117559251181,401,0.25991951273492953,158,32.443770665831593,0.33915336410122571,0.66084663589877435,2.9485185932035578,4.4000000000000004,5000.7315055379195,False,True
175,78,446,0.41668504159824571,401,0.25991951273492953,158,33.342654467283353,0.36031967753389083,0.63968032246610917,2.775313318562632,4.4000000000000004,5000.7405174849746,False,True
175,79,420,0.38872418364568528,401,0.25991951273492953,158,32.715627576777727,0.36183024397017294,0.63816975602982706,2.763726959436906,4.4000000000000004,5000.7285057734916,False,True
175,80,165,0.40132478858271964,401,0.25991951273492953,158,32.473609348436902,0.43713747118177609,0.56286252881822385,2.2876098845897546,4.4000000000000004,5000.7336394928552,False,True
175,81,384,0.44089145809987257,401,0.25991951273492953,158,33.051302416300835,0.34414785824360322,0.65585214175639672,2.9057278028798752,4.4000000000000004,5000.7346147740645,False,True
175,82,25,0.3623482454816585,401,0.25991951273492953,158,31.676069551232981,0.41010777089146339,0.58989222910853667,2.4383834469321819,4.4000000000000004,5000.7217078165158,False,True
175,83,69,0.47317552505479593,401,0.25991951273492953,158,33.703090571803322,0.37511651656139122,0.62488348343860878,2.665838361815617,4.7999999999999998,5000.7279296985971,False,True
175,84,355,0.39461595422468693,401,0.25991951273492953,158,32.486343630735227,0.35239693434072566,0.64760306565927439,2.8377091357812998,4.4000000000000004,5000.7316797956255,False,True
175,85,211,0.40721267083973695,401,0.25991951273492953,158,39.920207064542936,0.37684748963239595,0.62315251036760411,2.6535933700274126,4.4000000000000004,5000.7287750198948,False,True
175,86,374,0.36860380757171796,401,0.25991951273492953,158,32.453197935761814,0.34990798672834783,0.65009201327165211,2.8578941834110037,4.4000000000000004,5000.7317054497189,False,True
175,87,161,0.41782355051475978,401,0.25991951273492953,158,32.524664092096813,0.37301460216989685,0.62698539783010321,2.6808601973831854,4.4000000000000004,5000.7314664474234,False,True
175,88,103,0.37831562827083759,401,0.25991951273492953,158,32.629433008017301,0.37589084027425862,0.62410915972574132,2.6603468157680483,4.4000000000000004,5000.7312840541999,False,True
175,89,54,0.41799668176638854,401,0.25991951273492953,158,37.515961425012563,0.34475225195675263,0.65524774804324737,2.9006336994876101,4.4000000000000004,5000.7315936098212,False,True
175,90,459,0.44834342961544754,401,0.25991951273492953,158,32.482344758098534,0.40942609519903156,0.59057390480096839,2.4424432436673991,4.4000000000000004,5000.7414506793702,False,True
175,91,26,0.40013503884456553,401,0.25991951273492953,158,32.840066682994355,0.37005677551698457,0.62994322448301543,2.7022880437818193,4.4000000000000004,5000.7328974487573,False,True
175,92,305,0.45640946963046564,401,0.25991951273492953,158,40.653123846589324,0.33163750791955671,0.66836249208044329,3.0153404730159892,4.4000000000000004,5000.7335938636688,False,True
175,93,215,0.43196408667677921,401,0.25991951273492953,158,41.131648586823772,0.59190489286002257,0.40809510713997743,1.6894606077136896,4.4000000000000004,5000.7243713613934,False,True
175,94,59,0.35811828347346725,401,0.25991951273492953,158,33.100303019121128,0.41255851381021469,0.58744148618978531,2.4238985902010022,4.4000000000000004,5000.7321780435695,False,True
175,95,135,0.46820265623074342,401,0.25991951273492953,158,42.212697964058677,0.43751460550102894,0.56248539449897106,2.2856379819705199,4.4000000000000004,5000.737381624931,False,True
175,96,73,0.328874070733289,401,0.25991951273492953,158,32.849356321211076,0.35831068572240599,0.64168931427759401,2.7908740650138744,4.4000000000000004,5000.7255208358074,False,True
175,97,273,0.43632332026752302,401,0.25991951273492953,158,32.46775526201256,0.46407016500474896,0.53592983499525104,2.1548465628894,5.5999999999999996,5000.7217979528023,False,True
175,98,452,0.3538321027586645,401,0.25991951273492953,158,32.933833723860111,0.4384841125650496,0.5615158874349504,2.2805843389631337,4.7999999999999998,5000.7289587509567,False,True
175,99,47,0.3494316344719004,401,0.25991951273492953,158,32.984113322149057,0.40971428389453252,0.59028571610546754,2.4407252549130485,4.4000000000000004,5000.7329467078152,False,True
175,100,169,0.33967409093551715,401,0.25991951273492953,158,44.163841627396984,0.34501083916765946,0.6549891608323406,2.8984596611877631,4.4000000000000004,5000.7303564214762,False,True
175,101,83,0.33123140426658215,401,0.25991951273492953,158,32.847578086504974,0.37363591512603772,0.62636408487396222,2.6764022394974325,4.4000000000000004,5000.7330509429612,False,True
175,102,186,0.35492655643459309,401,0.25991951273492953,158,33.262738760486549,0.35870399232579897,0.64129600767420103,2.7878139674891966,4.4000000000000004,5000.7347645179489,False,True
175,103,412,0.33873420987063896,401,0.25991951273492953,158,35.224921276510472,0.34521116253401229,0.65478883746598771,2.8967777074748384,4.4000000000000004,5000.7316301909132,False,True
175,104,441,0.30655533665932944,401,0.25991951273492953,158,33.123865222466101,0.35279762000619824,0.64720237999380181,2.8344862416657777,4.4000000000000004,5000.7318247227768,False,True
175,105,388,0.37021908629929229,401,0.25991951273492953,158,32.519957999572263,0.3270479059349084,0.6729520940650916,3.0576560248608584,4.4000000000000004,5000.7300870646268,False,True
175,106,394,0.49623180251569293,401,0.25991951273492953,158,34.490916218453052,0.29475145448951284,0.7052485455104871,3.3926889410331293,4.4000000000000004,5000.7316785048924,False,True
175,107,283,0.31614023452503065,401,0.25991951273492953,158,32.979705480506688,0.37479875879115809,0.62520124120884191,2.6680984836377508,4.7999999999999998,5000.7278847915213,False,True
175,108,224,0.31407152759038187,401,0.25991951273492953,158,32.585106955684026,0.5512092902554997,0.4487907097445003,1.8141929348405472,4.7999999999999998,5000.7307171450875,False,True
175,109,351,0.27722263573446948,401,0.25991951273492953,158,32.436746441941665,0.3458721157856256,0.6541278842143744,2.8912420353070853,4.4000000000000004,5000.7375520025053,False,True
175,110,353,0.33187939745072076,401,0.25991951273492953,158,33.647852299774911,0.51499064492580804,0.48500935507419196,1.9417828456749242,4.4000000000000004,5000.7309047848412,False,True
175,111,258,0.30005079915659916,401,0.25991951273492953,158,33.532248199481828,0.45421461177598765,0.54578538822401235,2.2016024453506269,4.4000000000000004,5000.7321100922745,False,True
175,112,443,0.35555148165657524,401,0.25991951273492953,158,32.672173888043069,0.37595576080897741,0.62404423919102259,2.6598874235846557,4.4000000000000004,5000.7519145813631,False,True
175,113,281,0.2786621877968139,401,0.25991951273492953,158,33.763042266071167,0.34807777812279461,0.65192222187720539,2.8729211195068616,4.4000000000000004,5000.731324760819,False,True
175,114,354,0.3466969257459126,401,0.25991951273492953,158,32.451385888428455,0.35352046485720573,0.64647953514279433,2.8286905551674946,4.4000000000000004,5000.7330405205375,False,True
175,115,63,0.36466403967726718,401,0.25991951273492953,158,33.336848876691271,0.3536747118330974,0.6463252881669026,2.8274568877627586,4.4000000000000004,5000.7317700474923,False,True
175,116,323,0.27057132301225667,401,0.25991951273492953,158,32.594869515836812,0.42919652567833239,0.57080347432166767,2.3299349835591743,4.4000000000000004,5000.7331116625783,False,True
175,117,118,0.26971502103443806,401,0.25991951273492953,158,33.021841603826751,0.35034040020006874,0.64965959979993126,2.8543667799344021,4.4000000000000004,5000.7339706402618,False,True
175,118,241,0.23783178560133783,401,0.25991951273492953,158,41.798346201018674,1.2834768708915334,-0.28347687089153339,0.77913363511208145,5.5999999999999996,5000.7273671481644,False,False
175,119,106,0.29087264636183885,401,0.25991951273492953,158,32.968937928815961,0.3382307637959388,0.66176923620406125,2.9565613392970942,4.4000000000000004,5000.7332150856364,False,True
175,120,410,0.30029005383033369,401,0.25991951273492953,158,32.859122674055364,0.36147672257396229,0.63852327742603765,2.7664298627012931,4.4000000000000004,5000.7243679949934,False,True
175,121,475,0.32488899911670699,401,0.25991951273492953,158,32.588438063423894,0.32942341936792741,0.67057658063207259,3.0356068852625109,4.4000000000000004,5000.7299481852924,False,True
175,122,133,0.50088988557219327,401,0.25991951273492953,158,32.469092117306332,0.3492662675128903,0.65073373248710964,2.8631450930573856,4.4000000000000004,5000.7357807031431,False,True
175,123,288,0.25382381648813734,401,0.25991951273492953,158,32.460204619674172,0.37426699963583659,0.62573300036416346,2.6718893222565825,4.4000000000000004,5000.731197501992,False,True
175,124,227,0.34186442658344229,401,0.25991951273492953,158,35.044231161809883,0.68810207400446954,0.31189792599553046,1.4532727596363917,4.4000000000000004,5000.7321305118612,False,True
175,125,125,0.26717592961364345,401,0.25991951273492953,158,37.513904380261515,0.40605944010783029,0.59394055989216965,2.462693638484176,4.4000000000000004,5000.7414024376476,False,True
175,126,22,0.21790599982141526,401,0.25991951273492953,158,36.828608116287825,0.33789056651946225,0.66210943348053775,2.9595380844774213,4.7999999999999998,5000.7420487401268,False,True
175,127,473,0.24096028121890961,401,0.25991951273492953,158,32.806441104580742,0.37977250459233125,0.62022749540766875,2.6331553440748827,4.4000000000000004,5000.7225951723458,False,True
175,128,329,0.28391352593739433,401,0.25991951273492953,158,32.451066626925446,0.35352383374870255,0.64647616625129745,2.8286635992718838,4.4000000000000004,5000.7313413831616,False,True
175,129,111,0.26141952101630028,401,0.25991951273492953,158,32.4559838894221,0.36285860566407629,0.63714139433592365,2.7558944018149325,4.4000000000000004,5000.7424471037448,False,True
175,130,242,0.29429640844173743,401,0.25991951273492953,158,33.256443916119942,0.35010317849241446,0.64989682150758554,2.8563008319607888,4.4000000000000004,5000.7340454532186,False,True
175,131,134,0.29989000701587021,401,0.25991951273492953,158,35.417809582287852,0.35493147691594085,0.64506852308405915,2.8174452395407918,4.4000000000000004,5000.7309729038434,False,True
175,132,407,0.33743525983947026,401,0.25991951273492953,158,32.691008280410969,0.34786457438224777,0.65213542561775228,2.8746819125685366,4.4000000000000004,5000.7261130149955,False,True
175,133,157,0.20896432837558349,401,0.25991951273492953,158,33.252868038259919,0.35896105154524677,0.64103894845475318,2.7858175579083704,4.4000000000000004,5000.7317390232129,False,True
175,134,399,0.28962528728641251,401,0.25991951273492953,158,32.914672186295519,0.32733230817390774,0.67266769182609232,3.0549993845053387,4.4000000000000004,5000.7346021089079,False,True
175,135,56,0.25476198381539372,401,0.25991951273492953,158,32.871496121017245,0.35216520894032388,0.64783479105967612,2.8395763539761103,4.4000000000000004,5000.7201384090831,False,True
175,136,31,0.25030189577384809,401,0.25991951273492953,158,33.35433599059747,0.39062949243576883,0.60937050756423117,2.5599705587115391,4.4000000000000004,5000.7318466524457,False,True
175,137,486,0.17101366603235063,401,0.25991951273492953,158,23.544401893695376,0.45326776913993383,0.54673223086006617,2.2062014290084626,4.4000000000000004,5000.7235345330755,False,True
175,138,312,0.24101281401715455,401,0.25991951273492953,158,32.798868002513366,0.37040807972344597,0.62959192027655408,2.6997251268023632,4.4000000000000004,5000.7374932088887,False,True
175,139,465,0.38642638971413462,401,0.25991951273492953,158,34.896169716287581,0.3263526747280564,0.6736473252719436,3.0641697692022332,4.4000000000000004,5000.7312752201415,False,True
175,140,408,0.30423336370472021,401,0.25991951273492953,158,32.769830790687088,0.35354370331854429,0.64645629668145577,2.8285046250675152,4.4000000000000004,5000.7315704078155,False,True
175,141,236,0.24165029129874027,401,0.25991951273492953,158,45.985884562948257,0.46887513314050011,0.53112486685949989,2.1327639904937046,5.5999999999999996,5000.7299472561572,False,True
175,142,279,0.19697136710837843,401,0.25991951273492953,158,34.460709140502374,0.42894259476620533,0.57105740523379467,2.331314288209239,5.7999999999999998,5000.7256228483975,False,True
175,143,346,0.30464422183082407,401,0.25991951273492953,158,32.662436861749221,0.38531737012899681,0.61468262987100319,2.5952632233143795,4.4000000000000004,5000.7346934009929,False,True
175,144,187,0.1741866154366539,401,0.25991951273492953,158,45.158881014207381,1.3351835801047347,-0.3351835801047347,0.74896067844210445,4.4000000000000004,5000.7293146349411,False,False
175,145,52,0.22957544481064365,401,0.25991951273492953,158,32.438949790361725,0.40971326097826477,0.59028673902173523,2.4407313485834421,4.7999999999999998,5000.7370290220797,False,True
175,146,5,0.161972280152412,401,0.25991951273492953,158,33.135850939790664,0.35282815691263442,0.64717184308736564,2.8342409198583747,4.4000000000000004,5000.7250139121388,False,True
175,147,173,0.16647290468145964,401,0.25991951273492953,158,32.693761943769687,0.36227574608590934,0.6377242539140906,2.760328315666106,4.4000000000000004,5000.7323545966146,False,True
175,148,335,0.1945055355327347,401,0.25991951273492953,158,32.44752712844096,0.33388949046302868,0.66611050953697126,2.9950029233122244,4.4000000000000004,5000.7322348391826,False,True
175,149,387,0.22540078023207216,401,0.25991951273492953,158,32.530360185305426,0.35381884468775077,0.64618115531224918,2.8263050852548899,4.4000000000000004,5000.7306944743586,False,True
175,150,277,0.24080554655711897,401,0.25991951273492953,158,33.399878776318189,0.36909230810391952,0.63090769189608054,2.709349336314117,4.4000000000000004,5000.7361736879839,False,True
175,151,1,0.12210288150854566,401,0.25991951273492953,158,38.671327375796487,0.33297365927464284,0.66702634072535716,3.0032405631677355,4.7999999999999998,5000.7297766315705,False,True
175,152,30,0.13260795049655821,401,0.25991951273492953,158,35.169998603396678,0.36611431851856008,0.63388568148143998,2.7313873001372526,4.4000000000000004,5000.7432753039047,False,True
175,153,309,0.39553983638390178,401,0.25991951273492953,158,33.609043734458076,0.82622345852772705,0.17377654147227295,1.2103263223510148,4.4000000000000004,5000.732188701536,False,True
175,154,45,0.38249609354022479,401,0.25991951273492953,158,32.531634980151146,0.3684276730590435,0.63157232694095655,2.7142369401761575,4.4000000000000004,5000.7368367488561,False,True
175,155,46,0.38942283465320016,401,0.25991951273492953,158,32.954748283053767,0.37319038328331366,0.62680961671668634,2.6795974515796499,4.4000000000000004,5000.7322582877123,False,True
